iteration,gain_max,ugf,pm,temperature,vdd,vcm_diff
70,53.6647,15009500,65.3824,50,1.8,0
71,45.6174,13258300,66.539,50,1.8,0
72,62.4219,15797600,64.8147,50,1.8,0
73,65.2487,16192800,64.9773,50,1.8,0
74,48.1048,14339400,67.6923,50,1.8,0
75,64.1355,15641900,65.0515,50,1.8,0
76,50.2921,14403000,65.7075,50,1.8,0
77,68.1898,16464400,64.8224,50,1.8,0
78,38.018,12469800,71.9944,50,1.8,0
79,65.9005,16359200,64.9573,50,1.8,0
80,65.4281,16353200,65.0459,50,1.8,0
81,38.4796,11108100,68.4388,50,1.8,0
82,65.088,16222600,64.9996,50,1.8,0
83,52.58,14765200,66.6103,50,1.8,0
84,69.2184,16536500,64.7101,50,1.8,0
85,69.3213,16395000,64.6701,50,1.8,0
86,59.8955,15592300,64.8831,50,1.8,0
87,64.253,15687800,65.066,50,1.8,0
88,65.0086,16030400,65.0328,50,1.8,0
89,52.8794,14696700,66.6546,50,1.8,0
90,67.2099,16390200,64.8731,50,1.8,0
91,41.7325,13491000,70.0484,50,1.8,0
92,63.5866,15546600,65.077,50,1.8,0
93,63.9928,15537300,65.0914,50,1.8,0
94,47.61,13751800,66.1426,50,1.8,0
95,65.1741,16212000,65.0463,50,1.8,0
96,50.9896,14455600,65.5672,50,1.8,0
97,58.5152,15636900,64.957,50,1.8,0
98,64.9151,15900500,65.0129,50,1.8,0
99,51.8063,14664000,66.8011,50,1.8,0
100,64.6076,15877100,65.0028,50,1.8,0
101,63.1639,15462600,65.1548,50,1.8,0
102,67.7299,16259900,64.6755,50,1.8,0
103,51.7245,14798200,66.8483,50,1.8,0
104,65.0962,16126400,65.0595,50,1.8,0
105,43.1875,13765500,69.3914,50,1.8,0
106,53.5957,14834900,66.4966,50,1.8,0
107,65.1491,16052200,65.0604,50,1.8,0
108,44.3682,13051300,66.7547,50,1.8,0
109,56.194,15265600,65.1337,50,1.8,0
110,64.7632,15955900,65.0457,50,1.8,0
111,43.6782,12782100,66.869,50,1.8,0
112,69.5221,16426300,64.6203,50,1.8,0
113,65.0535,16080000,65.0411,50,1.8,0
114,40.1355,11668000,67.8146,50,1.8,0
115,66.0114,16090000,64.7273,50,1.8,0
116,40.008,11595400,67.8942,50,1.8,0
117,43.7964,12742000,66.807,50,1.8,0
118,56.2831,15175400,65.0812,50,1.8,0
119,64.786,15813300,65.0638,50,1.8,0
120,53.8177,14848000,65.3187,50,1.8,0
121,66.8319,16169600,64.6937,50,1.8,0
122,59.3419,15057000,65.6135,50,1.8,0
123,61.1232,15259100,65.3317,50,1.8,0
124,64.9921,16063500,65.0113,50,1.8,0
125,46.6459,14309500,68.1248,50,1.8,0
126,37.3618,12307200,72.4878,50,1.8,0
127,64.4059,15755000,65.0538,50,1.8,0
128,66.7861,16540500,64.8872,50,1.8,0
129,61.8004,15246300,65.2546,50,1.8,0
130,50.2284,14530200,67.1516,50,1.8,0
131,64.6666,15785600,65.0612,50,1.8,0
132,65.1128,15962700,65.0283,50,1.8,0
133,69.2814,16556700,64.6992,50,1.8,0
134,64.4824,15707700,65.002,50,1.8,0
135,57.8642,14985400,65.7609,50,1.8,0
136,69.5122,16426600,64.6566,50,1.8,0
137,65.0455,15963000,65.026,50,1.8,0
138,65.6078,16421800,65.005,50,1.8,0
139,43.8728,12797900,66.822,50,1.8,0
140,66.4326,16477100,64.9766,50,1.8,0
141,40.4705,11715200,67.7195,50,1.8,0
142,37.0369,10574800,68.922,50,1.8,0
143,64.6136,15888100,65.0679,50,1.8,0
144,38.7209,11142600,68.3788,50,1.8,0
145,42.3105,12450600,67.2274,50,1.8,0
146,66.756,16546900,64.8834,50,1.8,0
147,51.8419,14538600,65.5085,50,1.8,0
148,56.8599,15359500,65.0252,50,1.8,0
149,65.2267,16137900,65.0534,50,1.8,0
150,65.7872,16354500,64.9811,50,1.8,0
1,42.8107,14991300,69.8118,20,1.9,0
2,50.8407,16023000,67.17,20,1.9,0
3,61.5613,16835400,65.3597,20,1.9,0
4,65.1532,17767100,64.9334,20,1.9,0
5,36.5028,11404300,70.0931,20,1.9,0
6,65.9747,18155000,64.8154,20,1.9,0
7,64.9482,17512800,64.9609,20,1.9,0
8,65.1078,17754300,64.9132,20,1.9,0
9,42.244,13650900,67.815,20,1.9,0
10,50.5261,16007700,65.7776,20,1.9,0
11,48.7441,15466400,66.1445,20,1.9,0
12,65.675,18218100,64.7719,20,1.9,0
13,65.4499,18090300,64.8638,20,1.9,0
14,65.5431,18145800,64.8446,20,1.9,0
15,66.6583,18440500,64.6881,20,1.9,0
16,41.2698,13264100,68.0675,20,1.9,0
17,64.7378,17542900,64.9071,20,1.9,0
18,66.4217,18232100,64.7815,20,1.9,0
19,62.807,17002400,65.1409,20,1.9,0
20,67.259,18472400,64.6428,20,1.9,0
21,39.9977,12796700,68.5127,20,1.9,0
22,49.4604,15897800,67.5154,20,1.9,0
23,67.8259,18062400,64.5167,20,1.9,0
24,52.9406,16427100,65.4522,20,1.9,0
25,65.2697,18036000,64.8824,20,1.9,0
26,65.1839,17956300,64.9301,20,1.9,0
27,66.7499,18313400,64.6999,20,1.9,0
28,44.1417,15330700,69.2059,20,1.9,0
29,66.4817,18217300,64.7936,20,1.9,0
30,62.1987,17545800,64.7661,20,1.9,0
31,59.0876,16662100,65.6166,20,1.9,0
32,66.1663,18277800,64.7406,20,1.9,0
33,65.2877,18059500,64.8488,20,1.9,0
34,44.0621,15435500,69.3149,20,1.9,0
35,55.2102,16795800,65.1792,20,1.9,0
36,64.6518,17319100,64.9935,20,1.9,0
37,65.1223,17881800,64.5928,20,1.9,0
38,47.8994,15755200,67.9377,20,1.9,0
39,66.1202,18273000,64.7408,20,1.9,0
40,67.8736,18350100,64.6281,20,1.9,0
41,67.8697,18356200,64.6499,20,1.9,0
42,43.5276,14023600,67.2961,20,1.9,0
43,67.4902,18295600,64.6707,20,1.9,0
44,65.0305,17801400,64.9201,20,1.9,0
45,49.5036,15654000,66.0168,20,1.9,0
46,49.3899,15734900,66.0035,20,1.9,0
47,69.0584,18454800,64.5474,20,1.9,0
48,63.7112,17137600,65.0519,20,1.9,0
49,66.0659,18284000,64.7764,20,1.9,0
50,65.1745,17848900,64.9091,20,1.9,0
51,65.0692,17721400,64.8932,20,1.9,0
52,62.7255,16999400,65.2094,20,1.9,0
53,63.5961,16972500,65.1091,20,1.9,0
54,68.1876,18256900,64.6181,20,1.9,0
55,65.368,18083600,64.8618,20,1.9,0
56,58.9769,17253700,64.9223,20,1.9,0
57,39.2184,14189400,71.7334,20,1.9,0
58,65.3014,17954500,64.8877,20,1.9,0
59,65.0721,17880700,64.8629,20,1.9,0
60,65.1134,17848800,64.9131,20,1.9,0
61,65.144,17852000,64.8661,20,1.9,0
62,43.5238,14014000,67.3324,20,1.9,0
63,65.2375,17855200,64.8839,20,1.9,0
64,58.0284,17178000,64.9462,20,1.9,0
65,70.3389,18424400,64.4436,20,1.9,0
66,37.7921,13741200,72.6739,20,1.9,0
67,45.749,14691800,66.7575,20,1.9,0
68,37.4534,11785800,69.5964,20,1.9,0
69,51.3206,16119200,65.6973,20,1.9,0
70,60.8673,17612400,64.7894,20,1.9,0
71,48.2926,15371200,66.2748,20,1.9,0
72,68.3688,18065000,64.5162,20,1.9,0
73,65.2882,17983100,64.8336,20,1.9,0
74,51.0981,16037900,67.0933,20,1.9,0
75,64.5096,17346800,64.9768,20,1.9,0
76,54.4411,16746700,65.2716,20,1.9,0
77,67.0308,18354000,64.7083,20,1.9,0
78,37.8956,13702000,72.5295,20,1.9,0
79,65.5946,18152300,64.8152,20,1.9,0
80,65.4383,18184100,64.8669,20,1.9,0
81,39.6537,12620300,68.6508,20,1.9,0
82,65.179,18023100,64.8456,20,1.9,0
83,55.6268,16457300,66.1591,20,1.9,0
84,68.5849,18486600,64.5452,20,1.9,0
85,70.3123,18386500,64.4554,20,1.9,0
86,67.2141,17975100,64.5152,20,1.9,0
87,64.5756,17395000,64.9874,20,1.9,0
88,65.1037,17790900,64.9095,20,1.9,0
89,55.6381,16361900,66.268,20,1.9,0
90,66.5553,18256200,64.7392,20,1.9,0
91,42.4171,14985300,69.9889,20,1.9,0
92,64.097,17222600,65.0043,20,1.9,0
93,64.3936,17221900,65.0278,20,1.9,0
94,50.9302,15991600,65.7833,20,1.9,0
95,65.2687,18035500,64.8833,20,1.9,0
96,54.3996,16651800,65.2435,20,1.9,0
97,64.415,17961100,64.5572,20,1.9,0
98,65.0325,17635400,64.9136,20,1.9,0
99,53.7829,16271200,66.5328,20,1.9,0
100,64.8398,17616400,64.8976,20,1.9,0
101,63.7486,17115300,65.0812,20,1.9,0
102,70.2424,18337800,64.4426,20,1.9,0
103,54.5838,16487000,66.3861,20,1.9,0
104,65.1685,17892100,64.9232,20,1.9,0
105,43.7468,15236600,69.3862,20,1.9,0
106,55.7798,16468700,66.2081,20,1.9,0
107,65.2161,17825600,64.9315,20,1.9,0
108,46.2538,14964200,66.6375,20,1.9,0
109,64.2261,17814500,64.619,20,1.9,0
110,64.9206,17695000,64.9335,20,1.9,0
111,45.8511,14759600,66.7117,20,1.9,0
112,69.0301,18407800,64.4861,20,1.9,0
113,65.1244,17822200,64.9142,20,1.9,0
114,41.1989,13198300,68.0301,20,1.9,0
115,69.8616,18238800,64.4847,20,1.9,0
116,41.5511,13289300,67.9528,20,1.9,0
117,45.5084,14574400,66.7758,20,1.9,0
118,62.3296,17533700,64.6815,20,1.9,0
119,64.9344,17535800,64.9729,20,1.9,0
120,56.9059,16943300,65.0624,20,1.9,0
121,69.5867,18236100,64.4619,20,1.9,0
122,61.7863,16768900,65.3429,20,1.9,0
123,63.3995,17042800,65.0755,20,1.9,0
124,65.1116,17836800,64.8808,20,1.9,0
125,48.5981,15944900,67.7049,20,1.9,0
126,37.6001,13679700,72.8085,20,1.9,0
127,64.5752,17412500,64.9799,20,1.9,0
128,66.3192,18421300,64.7156,20,1.9,0
129,62.6845,16870500,65.1797,20,1.9,0
130,53.5607,16239400,66.5779,20,1.9,0
131,64.8571,17512300,64.9712,20,1.9,0
132,65.1484,17682200,64.9234,20,1.9,0
133,68.0793,18500500,64.5681,20,1.9,0
134,64.7665,17439300,64.9257,20,1.9,0
135,59.614,16609400,65.5914,20,1.9,0
136,69.472,18412100,64.4928,20,1.9,0
137,65.0841,17657200,64.9241,20,1.9,0
138,65.4657,18226100,64.8371,20,1.9,0
139,45.4021,14583300,66.822,20,1.9,0
140,65.959,18320500,64.8148,20,1.9,0
141,41.6674,13298100,67.8916,20,1.9,0
142,37.9296,11909500,69.2982,20,1.9,0
143,64.7447,17566400,64.9704,20,1.9,0
144,40.0514,12716300,68.5326,20,1.9,0
145,43.644,14154400,67.2838,20,1.9,0
146,66.0179,18384300,64.7422,20,1.9,0
147,55.3298,16721600,65.1946,20,1.9,0
148,62.9727,17722200,64.6148,20,1.9,0
149,65.2646,17922400,64.9129,20,1.9,0
150,65.7096,18206400,64.8107,20,1.9,0
1,42.8568,14701100,69.7941,27,1.9,0
2,50.9001,15715700,67.1775,27,1.9,0
3,61.5817,16507000,65.401,27,1.9,0
4,65.2101,17408400,65.0054,27,1.9,0
5,36.3642,11129100,70.0648,27,1.9,0
6,66.2339,17810400,64.8817,27,1.9,0
7,65.0053,17165600,65.0237,27,1.9,0
8,65.1823,17415900,64.9822,27,1.9,0
9,41.9839,13291700,67.8633,27,1.9,0
10,49.8096,15529400,65.9228,27,1.9,0
11,47.8901,14947800,66.3174,27,1.9,0
12,65.7586,17850900,64.8558,27,1.9,0
13,65.5279,17728500,64.945,27,1.9,0
14,65.6043,17773900,64.9299,27,1.9,0
15,66.8686,18069300,64.7694,27,1.9,0
16,40.9697,12895900,68.1227,27,1.9,0
17,64.7678,17181000,64.9714,27,1.9,0
18,66.6973,17874200,64.8499,27,1.9,0
19,62.7203,16657400,65.1995,27,1.9,0
20,67.4664,18094500,64.7266,27,1.9,0
21,39.7333,12448700,68.5505,27,1.9,0
22,49.4928,15591200,67.5261,27,1.9,0
23,66.8136,17614100,64.6255,27,1.9,0
24,51.9084,15904400,65.6275,27,1.9,0
25,65.3465,17682900,64.9613,27,1.9,0
26,65.2655,17613700,65.005,27,1.9,0
27,67.0277,17947800,64.7712,27,1.9,0
28,44.2896,15049800,69.1575,27,1.9,0
29,66.8477,17865200,64.8543,27,1.9,0
30,60.4584,17025100,64.9254,27,1.9,0
31,58.7431,16313000,65.7019,27,1.9,0
32,66.3085,17910800,64.8217,27,1.9,0
33,65.3421,17689400,64.9312,27,1.9,0
34,43.8739,15099300,69.4089,27,1.9,0
35,53.5234,16187900,65.4098,27,1.9,0
36,64.7156,16982800,65.0497,27,1.9,0
37,64.0013,17428000,64.7129,27,1.9,0
38,48.2963,15486700,67.8414,27,1.9,0
39,66.2574,17906000,64.8221,27,1.9,0
40,68.1203,17971900,64.7061,27,1.9,0
41,68.1722,17978900,64.724,27,1.9,0
42,43.3002,13672500,67.3333,27,1.9,0
43,67.6655,17918800,64.7524,27,1.9,0
44,65.0962,17456000,64.9911,27,1.9,0
45,49.0293,15230300,66.1197,27,1.9,0
46,48.6413,15242400,66.1605,27,1.9,0
47,69.3828,18067600,64.6241,27,1.9,0
48,63.5914,16773100,65.1185,27,1.9,0
49,66.2473,17924000,64.8543,27,1.9,0
50,65.2376,17494600,64.983,27,1.9,0
51,65.1343,17375000,64.9626,27,1.9,0
52,62.8572,16679700,65.2424,27,1.9,0
53,63.6632,16645100,65.1502,27,1.9,0
54,68.3413,17877500,64.6993,27,1.9,0
55,65.4692,17737800,64.9388,27,1.9,0
56,57.1375,16685000,65.1196,27,1.9,0
57,39.2528,13906400,71.6945,27,1.9,0
58,65.3722,17599000,64.9646,27,1.9,0
59,65.1416,17536200,64.9347,27,1.9,0
60,65.1711,17491400,64.9871,27,1.9,0
61,65.2024,17494300,64.9398,27,1.9,0
62,43.2255,13640100,67.3901,27,1.9,0
63,65.3017,17498600,64.9575,27,1.9,0
64,56.7021,16662000,65.1131,27,1.9,0
65,70.1269,18011500,64.5386,27,1.9,0
66,37.7928,13449100,72.6388,27,1.9,0
67,45.3346,14279500,66.8477,27,1.9,0
68,37.3143,11502900,69.573,27,1.9,0
69,50.6107,15649000,65.8367,27,1.9,0
70,59.0967,17069800,64.9705,27,1.9,0
71,47.642,14899600,66.4134,27,1.9,0
72,67.449,17621800,64.6217,27,1.9,0
73,65.3563,17625800,64.9106,27,1.9,0
74,50.6469,15689200,67.2183,27,1.9,0
75,64.5573,17003200,65.0338,27,1.9,0
76,53.4294,16240800,65.4368,27,1.9,0
77,67.307,17983300,64.7829,27,1.9,0
78,37.9971,13450100,72.4277,27,1.9,0
79,65.7176,17800100,64.8929,27,1.9,0
80,65.5089,17818800,64.9519,27,1.9,0
81,39.4113,12282900,68.6784,27,1.9,0
82,65.2395,17662300,64.9246,27,1.9,0
83,55.3713,16119800,66.2327,27,1.9,0
84,68.7594,18101200,64.6324,27,1.9,0
85,70.2448,17994900,64.5508,27,1.9,0
86,65.9743,17512600,64.6292,27,1.9,0
87,64.6275,17052200,65.0453,27,1.9,0
88,65.1668,17439800,64.9809,27,1.9,0
89,55.4941,16033500,66.3206,27,1.9,0
90,66.7269,17887300,64.8182,27,1.9,0
91,42.3772,14677900,70.0117,27,1.9,0
92,64.1598,16888400,65.0546,27,1.9,0
93,64.4472,16884000,65.0806,27,1.9,0
94,50.1262,15499100,65.9385,27,1.9,0
95,65.3257,17668200,64.9651,27,1.9,0
96,53.6633,16195100,65.3724,27,1.9,0
97,63.2614,17499900,64.6853,27,1.9,0
98,65.0954,17289500,64.9799,27,1.9,0
99,53.7657,15954500,66.5613,27,1.9,0
100,64.8921,17265500,64.9639,27,1.9,0
101,63.8312,16788200,65.126,27,1.9,0
102,69.9271,17926900,64.5403,27,1.9,0
103,54.3612,16151100,66.459,27,1.9,0
104,65.2339,17539700,64.9976,27,1.9,0
105,43.789,14941500,69.3774,27,1.9,0
106,55.7911,16149400,66.2377,27,1.9,0
107,65.2819,17472300,65.0047,27,1.9,0
108,45.8436,14549100,66.7333,27,1.9,0
109,62.4309,17301600,64.7691,27,1.9,0
110,64.9812,17347800,65.0021,27,1.9,0
111,45.338,14317500,66.8261,27,1.9,0
112,69.4149,18022200,64.5562,27,1.9,0
113,65.1925,17476300,64.9857,27,1.9,0
114,40.9978,12867700,68.0483,27,1.9,0
115,69.3031,17813000,64.5851,27,1.9,0
116,41.1904,12901100,68.0253,27,1.9,0
117,45.1317,14173800,66.855,27,1.9,0
118,61.0137,17056300,64.815,27,1.9,0
119,64.9948,17191500,65.0365,27,1.9,0
120,56.3756,16529800,65.1627,27,1.9,0
121,69.2005,17828300,64.5605,27,1.9,0
122,61.6681,16428500,65.4001,27,1.9,0
123,63.261,16683800,65.1416,27,1.9,0
124,65.17,17480700,64.9543,27,1.9,0
125,48.3632,15610700,67.7919,27,1.9,0
126,37.5887,13383600,72.7798,27,1.9,0
127,64.6562,17084800,65.0356,27,1.9,0
128,66.4611,18048700,64.8017,27,1.9,0
129,62.8468,16556400,65.2055,27,1.9,0
130,53.1044,15890900,66.6912,27,1.9,0
131,64.9142,17166500,65.0343,27,1.9,0
132,65.2223,17342100,64.9911,27,1.9,0
133,68.3908,18119400,64.6465,27,1.9,0
134,64.8129,17089500,64.9854,27,1.9,0
135,59.7584,16296800,65.605,27,1.9,0
136,69.745,18023100,64.57,27,1.9,0
137,65.1612,17324500,64.9901,27,1.9,0
138,65.5635,17870800,64.9187,27,1.9,0
139,45.0899,14200900,66.8877,27,1.9,0
140,66.1129,17958500,64.8968,27,1.9,0
141,41.4269,12952500,67.923,27,1.9,0
142,37.7534,11611000,69.2891,27,1.9,0
143,64.8215,17235300,65.0329,27,1.9,0
144,39.7635,12361200,68.5772,27,1.9,0
145,43.3709,13785400,67.3395,27,1.9,0
146,66.215,18025900,64.8203,27,1.9,0
147,54.5972,16272100,65.3185,27,1.9,0
148,61.678,17247900,64.7476,27,1.9,0
149,65.3345,17567400,64.9888,27,1.9,0
150,65.7848,17835900,64.8958,27,1.9,0
1,42.9975,13799400,69.6745,50,1.9,0
2,51.1048,14758700,67.1393,50,1.9,0
3,61.6861,15488700,65.4687,50,1.9,0
4,65.358,16291900,65.1743,50,1.9,0
5,35.9385,10305200,69.9017,50,1.9,0
6,67.3798,16715300,65.0138,50,1.9,0
7,65.1559,16084800,65.1662,50,1.9,0
8,65.394,16356300,65.1495,50,1.9,0
9,41.2162,12222000,67.9143,50,1.9,0
10,47.8532,14115500,66.2495,50,1.9,0
11,45.6881,13458300,66.6952,50,1.9,0
12,65.996,16706200,65.0638,50,1.9,0
13,65.7476,16600800,65.1442,50,1.9,0
14,65.7635,16619500,65.1379,50,1.9,0
15,67.5523,16906100,64.9651,50,1.9,0
16,40.0928,11810600,68.1864,50,1.9,0
17,64.8202,16058800,65.1124,50,1.9,0
18,67.7605,16742000,64.9971,50,1.9,0
19,62.3821,15586000,65.3291,50,1.9,0
20,68.0721,16913400,64.9312,50,1.9,0
21,38.9574,11420600,68.567,50,1.9,0
22,49.618,14637500,67.4954,50,1.9,0
23,62.2241,16135100,64.9509,50,1.9,0
24,49.3001,14384600,66.0268,50,1.9,0
25,65.5687,16580000,65.1568,50,1.9,0
26,65.5084,16539100,65.1918,50,1.9,0
27,67.9862,16794400,64.9325,50,1.9,0
28,44.7843,14177500,68.9379,50,1.9,0
29,68.3914,16735900,64.9668,50,1.9,0
30,55.4202,15369100,65.3946,50,1.9,0
31,57.6109,15231100,65.9144,50,1.9,0
32,66.7559,16763800,65.019,50,1.9,0
33,65.4789,16538600,65.1312,50,1.9,0
34,43.3569,14067400,69.605,50,1.9,0
35,49.4678,14416400,65.9798,50,1.9,0
36,64.8906,15937700,65.1713,50,1.9,0
37,59.9071,15960900,65.0633,50,1.9,0
38,49.7515,14657900,67.4533,50,1.9,0
39,66.6892,16758800,65.0202,50,1.9,0
40,68.8043,16787400,64.893,50,1.9,0
41,68.9799,16792600,64.9027,50,1.9,0
42,42.6424,12624600,67.3524,50,1.9,0
43,68.1552,16743000,64.9507,50,1.9,0
44,65.2743,16374800,65.1643,50,1.9,0
45,47.7125,13971400,66.3279,50,1.9,0
46,46.6501,13804700,66.5087,50,1.9,0
47,69.8214,16844900,64.8239,50,1.9,0
48,62.9652,15636900,65.2865,50,1.9,0
49,66.8922,16792500,65.039,50,1.9,0
50,65.4074,16389400,65.1615,50,1.9,0
51,65.3144,16298900,65.1255,50,1.9,0
52,63.2772,15683300,65.2972,50,1.9,0
53,63.8546,15624500,65.2268,50,1.9,0
54,68.7088,16694800,64.8973,50,1.9,0
55,65.8017,16654300,65.1271,50,1.9,0
56,52.4996,14958400,65.6503,50,1.9,0
57,39.3653,13034000,71.4953,50,1.9,0
58,65.5703,16489400,65.1527,50,1.9,0
59,65.3356,16459300,65.1113,50,1.9,0
60,65.3228,16378300,65.1648,50,1.9,0
61,65.3572,16380800,65.1162,50,1.9,0
62,42.3738,12533600,67.4614,50,1.9,0
63,65.4763,16387800,65.134,50,1.9,0
64,53.1975,15101300,65.5397,50,1.9,0
65,68.5891,16708900,64.791,50,1.9,0
66,37.8048,12556500,72.4347,50,1.9,0
67,44.1837,13067100,67.0077,50,1.9,0
68,36.8883,10656400,69.4218,50,1.9,0
69,48.731,14266100,66.1435,50,1.9,0
70,54.3338,15383100,65.483,50,1.9,0
71,45.8859,13522200,66.7084,50,1.9,0
72,63.1005,16165300,64.9275,50,1.9,0
73,65.5426,16510900,65.0979,50,1.9,0
74,49.4059,14618700,67.5223,50,1.9,0
75,64.6758,15933700,65.1563,50,1.9,0
76,50.7773,14741600,65.8289,50,1.9,0
77,68.2383,16817400,64.9536,50,1.9,0
78,38.299,12666400,72.0527,50,1.9,0
79,66.1342,16696600,65.0801,50,1.9,0
80,65.7066,16681800,65.1636,50,1.9,0
81,38.7013,11287200,68.6635,50,1.9,0
82,65.4003,16538700,65.1173,50,1.9,0
83,54.626,15076600,66.3942,50,1.9,0
84,69.1462,16899700,64.85,50,1.9,0
85,69.8689,16781800,64.7917,50,1.9,0
86,60.5721,15960000,64.9949,50,1.9,0
87,64.762,15983600,65.1735,50,1.9,0
88,65.3375,16344200,65.153,50,1.9,0
89,55.1161,15017400,66.4134,50,1.9,0
90,67.2732,16734100,65.0074,50,1.9,0
91,42.2694,13729300,70.0029,50,1.9,0
92,64.336,15847600,65.1598,50,1.9,0
93,64.5873,15831000,65.1922,50,1.9,0
94,48.0076,14060400,66.2816,50,1.9,0
95,65.473,16525900,65.1644,50,1.9,0
96,51.6532,14827000,65.6686,50,1.9,0
97,59.2612,16017400,65.0581,50,1.9,0
98,65.2667,16212200,65.135,50,1.9,0
99,53.6984,14966500,66.5961,50,1.9,0
100,65.0265,16173500,65.1165,50,1.9,0
101,64.0623,15766000,65.2178,50,1.9,0
102,68.4678,16643000,64.788,50,1.9,0
103,53.7738,15115400,66.6083,50,1.9,0
104,65.4108,16438200,65.179,50,1.9,0
105,43.9373,14026700,69.2793,50,1.9,0
106,55.8616,15157600,66.2671,50,1.9,0
107,65.4624,16370300,65.1815,50,1.9,0
108,44.7047,13327600,66.9115,50,1.9,0
109,56.5697,15600100,65.2614,50,1.9,0
110,65.1453,16269200,65.1631,50,1.9,0
111,43.9197,13023500,67.0529,50,1.9,0
112,69.8713,16796700,64.7418,50,1.9,0
113,65.3805,16394400,65.1604,50,1.9,0
114,40.4034,11882300,68.0117,50,1.9,0
115,66.7506,16466400,64.8402,50,1.9,0
116,40.1408,11761300,68.1368,50,1.9,0
117,44.0446,12984600,66.9908,50,1.9,0
118,57.0056,15549200,65.1875,50,1.9,0
119,65.1556,16117400,65.1834,50,1.9,0
120,54.9073,15277400,65.3883,50,1.9,0
121,67.7112,16559100,64.8047,50,1.9,0
122,61.2148,15369300,65.5261,50,1.9,0
123,62.6396,15569200,65.3038,50,1.9,0
124,65.3231,16370600,65.1307,50,1.9,0
125,47.6995,14578800,67.9864,50,1.9,0
126,37.556,12476600,72.5962,50,1.9,0
127,64.8755,16057200,65.1654,50,1.9,0
128,66.9035,16886100,65.0138,50,1.9,0
129,63.3542,15580500,65.2373,50,1.9,0
130,51.7798,14815700,66.976,50,1.9,0
131,65.0661,16090000,65.1785,50,1.9,0
132,65.4336,16280100,65.1515,50,1.9,0
133,69.2398,16920800,64.8362,50,1.9,0
134,64.9283,16001800,65.1165,50,1.9,0
135,60.2459,15322300,65.5929,50,1.9,0
136,69.8728,16793600,64.7741,50,1.9,0
137,65.3822,16283100,65.1484,50,1.9,0
138,65.8708,16758100,65.1233,50,1.9,0
139,44.1861,13061500,66.9885,50,1.9,0
140,66.6539,16825000,65.0952,50,1.9,0
141,40.7199,11925800,67.9213,50,1.9,0
142,37.2157,10718400,69.18,50,1.9,0
143,65.032,16198800,65.183,50,1.9,0
144,38.9311,11319900,68.6063,50,1.9,0
145,42.5602,12682800,67.4147,50,1.9,0
146,66.9568,16897800,65.0035,50,1.9,0
147,52.5981,14923400,65.6025,50,1.9,0
148,57.6005,15737900,65.1285,50,1.9,0
149,65.5293,16460000,65.1736,50,1.9,0
150,65.985,16680900,65.107,50,1.9,0
1,55.8019,14332800,64.408,20,1.7,0.2
2,55.5276,14318200,64.663,20,1.7,0.2
3,55.3333,14258700,64.8489,20,1.7,0.2
4,55.6241,14058200,65.193,20,1.7,0.2
5,44.5229,11899900,68.1908,20,1.7,0.2
6,56.3037,13800200,65.5464,20,1.7,0.2
7,55.421,14038700,65.1463,20,1.7,0.2
8,55.5452,13968700,65.2947,20,1.7,0.2
9,51.448,12710500,67.0504,20,1.7,0.2
10,56.6045,13272600,66.2722,20,1.7,0.2
11,55.2866,13065300,66.3821,20,1.7,0.2
12,55.9674,13862500,65.5424,20,1.7,0.2
13,55.7329,13950600,65.4414,20,1.7,0.2
14,55.7513,13950500,65.4563,20,1.7,0.2
15,56.6704,13808300,65.6924,20,1.7,0.2
16,50.4019,12549200,67.1742,20,1.7,0.2
17,55.303,14189700,65.0654,20,1.7,0.2
18,56.3825,13829500,65.5499,20,1.7,0.2
19,55.2291,14198900,64.9266,20,1.7,0.2
20,56.6732,13839300,65.6626,20,1.7,0.2
21,50.7931,12661500,67.0587,20,1.7,0.2
22,55.5685,14331700,64.6014,20,1.7,0.2
23,58.0837,13561400,65.849,20,1.7,0.2
24,56.4991,13243600,66.2193,20,1.7,0.2
25,55.5441,13993200,65.4148,20,1.7,0.2
26,55.5022,14014900,65.3921,20,1.7,0.2
27,56.6465,13772700,65.6118,20,1.7,0.2
28,55.6399,14370900,64.5129,20,1.7,0.2
29,57.1849,13755500,65.5876,20,1.7,0.2
30,57.9241,13462400,65.9358,20,1.7,0.2
31,55.389,14282700,64.7527,20,1.7,0.2
32,56.9338,13814000,65.5482,20,1.7,0.2
33,55.5757,14010800,65.3854,20,1.7,0.2
34,55.7568,14524900,64.4882,20,1.7,0.2
35,57.3901,13374500,66.0691,20,1.7,0.2
36,55.3383,14074100,65.0978,20,1.7,0.2
37,57.9355,13452000,66.0211,20,1.7,0.2
38,55.6154,14352100,64.5946,20,1.7,0.2
39,56.9382,13860600,65.4886,20,1.7,0.2
40,57.8717,13775900,65.5575,20,1.7,0.2
41,57.0556,13786400,65.6215,20,1.7,0.2
42,53.3962,12900700,66.6466,20,1.7,0.2
43,57.3398,13678700,65.6713,20,1.7,0.2
44,55.6916,14091300,65.2528,20,1.7,0.2
45,56.3725,13199000,66.2816,20,1.7,0.2
46,54.9062,13075700,66.4636,20,1.7,0.2
47,57.317,13810900,65.6588,20,1.7,0.2
48,55.3868,14297200,64.8493,20,1.7,0.2
49,57.072,13853000,65.5302,20,1.7,0.2
50,55.7822,13963400,65.3466,20,1.7,0.2
51,55.5686,14017600,65.2144,20,1.7,0.2
